case,x2,x3,x5,x7,x11,x13,x17,x19,x23,x29,r1,r2,r3,r4,r5
1,0.831530346,-0.634520042,-0.098289139,0.471059239,0.995243485,0.773461076,-0.289395284,-0.772351149,-0.882513238,0.633167075,0.210420543,0.920386427,0.055136335,0.289960471,0.367602575
0,0.242361813,0.406115232,0.985003955,0.071339457,-0.532032442,0.69253534,-0.271930624,-0.999531882,0.896496073,-0.929626633,0.537242932,0.663791566,1.19629073,1.328563853,0.999039955
1,0.185828498,0.483829927,0.94982803,-0.130819694,-0.240260522,0.90915358,-0.694278672,-0.836187337,0.978719206,-0.346720752,-0.065355107,0.309280215,-0.062243705,-0.213440908,-0.214996609
1,0.485635335,0.024760911,0.885918253,0.835705504,-0.907795164,-0.807492808,0.927445788,0.777299808,-0.944821934,0.959880989,1.063483179,2.16694391,-0.295618796,-0.079804956,0.599746032
1,-0.355493924,0.971282212,-0.122896495,-0.883904297,0.349709472,-0.999980895,0.743126017,-0.889618361,0.968266537,0.974149435,0.11847178,0.071122898,-0.55291884,-0.789199667,-0.453504357
1,-0.798520334,0.824288734,-0.99902724,0.771198397,-0.399714021,0.87096751,0.712109452,-0.146011242,0.910871644,-0.058278803,0.623266981,0.323208006,-0.885420256,-0.327805373,0.426538245
1,-0.979589393,0.298940094,-0.484655788,0.650587244,0.897087471,-0.967593803,-0.988845623,0.938723587,0.727130309,-0.205494472,0.37408859,0.279481809,1.37065163,-0.041917137,-0.540198657
1,-0.895368071,0.638316242,-0.91432913,0.999005978,0.567220165,-0.141114671,0.704338836,-0.946763986,-0.827973094,-0.39781533,-0.601867181,-0.94517089,0.354715099,0.051441803,-0.426849337
0,0.214631456,-0.444778064,-0.97023137,0.028293721,0.39340421,-0.813502979,0.494727676,0.95497911,-0.991376554,0.703539147,-0.13519277,-0.964627252,0.732538498,-0.102837984,-0.536703619
0,0.988081503,-0.973250062,-0.926284845,-0.857239782,-0.659980513,-0.536468373,-0.254329697,-0.102428497,0.205019597,0.621081613,0.191287937,-0.243312294,-0.354360405,-0.95419526,-0.681371089
0,-0.379932566,0.979904722,-0.187788717,-0.837210623,0.21111528,-0.984375019,0.576420926,-0.974879137,0.849990942,0.988287496,0.54873892,1.330919628,-1.127933787,-0.285585932,0.552750421
0,0.777267228,-0.522745021,0.130048506,0.724909904,0.824726085,0.285216199,-0.878034302,-0.983586899,-0.028392372,0.903784779,-0.473751701,-0.21989533,-0.504861433,0.445067531,0.460622397
1,0.038885017,0.664672902,0.772415235,-0.604602143,0.540874642,0.861499003,-0.898352343,0.404010944,-0.331702522,0.97558587,0.692370199,0.721444408,-0.381967154,0.377620483,0.914789159
1,-0.495560352,0.999970521,-0.48887657,-0.515434831,-0.475422933,-0.528533191,-0.461857178,-0.541506909,-0.448182506,-0.434402141,-1.94700539,-0.940940044,-0.576139911,-0.122651206,-0.808083946
1,-0.866157513,0.706826416,-0.965754615,0.966164814,0.260222775,0.257159387,0.965341987,-0.966572584,-0.261753489,-0.964926933,-0.389525687,-0.551090212,0.072338836,-0.245727273,-0.476659535
1,-0.999668866,0.038593303,-0.064293772,0.089951661,0.141071771,-0.166500136,-0.217009297,0.242056641,0.291653931,-0.364560957,0.270669226,0.189423883,-0.334637428,-0.336615521,-0.033962194
1,-0.679051516,0.944638068,-0.882323461,0.2536481,-0.98409459,0.79865864,-0.662079473,0.999738271,-0.054949309,0.575843988,-0.044783388,-0.511830741,-0.242317623,-0.394552505,-0.295785387
1,-0.731480959,0.90246474,-0.953857136,0.492991925,-0.83331889,0.986485076,-0.094266722,0.747779834,0.714752994,0.993261903,-0.184174849,0.300294192,0.169118139,-0.217449848,-0.394096342
1,0.052605555,0.649140064,0.793764029,-0.56562727,0.475853334,0.903339359,-0.943405011,0.28155531,-0.17918198,0.999752137,-1.116418935,-0.246577351,0.254091023,-0.752535462,-1.437790441
0,-0.671725644,0.949422264,-0.870364096,0.219869503,-0.992327298,0.758163259,-0.722927072,0.997445416,-0.168412028,0.452522945,-0.490357573,-0.863258628,-0.779247011,-0.196574423,-0.052129704
1,0.999966228,-0.999924014,-0.999788931,-0.999586319,-0.998978566,-0.998573465,-0.997560952,-0.996953609,-0.995536953,-0.992907798,0.024216666,-0.143325299,0.075892329,-0.268072609,-0.29391044
0,-0.268609,0.92959819,0.105330744,-0.986183761,0.758153563,-0.831758666,0.999004211,-0.225365209,0.697007138,0.016264177,-0.387829322,-0.39073562,-0.626652724,0.224918426,0.344330127
0,0.48426295,-0.027114009,-0.887731151,-0.832676603,0.91138124,0.801434042,-0.93235125,-0.767834721,0.950579515,-0.966012432,2.193876185,1.238385728,-0.143125787,-0.159344794,1.009156192
0,0.785640489,-0.539798631,0.096716337,0.691767171,0.8641848,0.367632877,-0.817852413,-0.998545687,-0.181711699,0.96948533,0.148853504,-0.80040111,0.170133553,0.641991392,0.631351367
1,0.997349144,-0.994038868,-0.983470561,-0.967688175,-0.920843062,-0.890028695,-0.814432315,-0.770051094,-0.669297822,-0.492340281,-0.328129637,-0.30019202,-0.490952038,-1.068645413,-0.987234213
0,-0.389662632,0.982936195,-0.213606261,-0.816467439,0.154118925,-0.970008736,0.500984771,-0.992263478,0.78004446,0.953528451,0.276591334,-0.277620422,0.168560202,-0.478183852,-0.424168286
0,0.999098181,0.997971289,0.994368079,0.988971389,0.972839721,0.962133839,0.935538491,0.919696994,0.883069162,0.816282432,0.293755105,0.448922807,0.290076121,-0.207174948,-0.205335456
0,0.215325488,-0.443823083,-0.9706601,0.025807365,0.396994594,-0.810807958,0.489469192,0.956960217,-0.990272509,0.710824551,-0.282582194,0.53079852,0.580065355,-0.453045732,-0.884369506
0,0.937328276,-0.860843422,-0.629578396,-0.319399844,0.37716436,0.676240252,0.993242378,0.971434472,0.580525489,-0.433496459,0.482371197,-0.262402593,-0.092107194,-0.603647016,-0.31640782
0,0.910184949,0.801737924,0.482171256,0.075992115,-0.701903544,-0.933886586,-0.883052795,-0.609367241,0.197561365,0.995886965,0.940193042,0.023941731,-0.057184035,-0.970740942,-0.472052404
0,0.979424275,-0.953903548,-0.873709813,-0.757561653,-0.437803603,-0.247352222,0.155831022,0.351971309,0.69332408,0.98103183,0.310851003,0.563740305,0.005275574,0.620401203,0.773188918
1,0.729426857,-0.426687924,0.307424425,0.875175188,0.538932779,-0.183104061,-0.992812004,-0.64231266,0.723675551,0.072477868,-0.079550856,-0.915021733,0.070826337,0.107102179,0.031913583
0,-0.566093497,0.993135192,-0.65863234,-0.247440223,-0.81543535,-0.015555645,-0.927609615,0.217180293,-0.989015843,-0.996293273,0.775837484,-0.002696263,0.166536371,1.020731866,1.325382422
1,0.986453531,0.969606601,0.916336081,0.838239326,0.61664588,0.479152806,0.16929849,0.005332111,-0.318587789,-0.730187534,0.558131337,0.558618041,-0.053999455,-0.688070395,-0.382004999
0,-0.925195382,-0.551256355,0.826642902,-0.978356036,-0.841869788,0.574090009,-0.166224911,0.528002102,0.972267533,-0.596485642,0.019830086,-0.604038623,-0.200108463,-0.579992122,-0.470022847
0,0.28610693,-0.343044334,-0.998200868,-0.228140039,0.724624814,-0.453015612,-0.109955065,0.920928815,-0.556472476,0.960958595,0.557951413,0.138525691,-0.006834437,0.16562601,0.448018935
1,-0.883590835,-0.667599897,0.938514042,-0.990924917,-0.445140467,-0.025986232,-0.841811055,0.996570205,0.628016773,0.705379742,-0.169829859,0.036927195,-0.303927932,0.0207032,0.087752237
1,-0.329935444,0.960766016,-0.055161795,-0.924366354,0.48547023,-0.985471913,0.876715955,-0.743333331,0.998183341,0.812495092,-0.62296625,-1.662539545,-0.488318139,-0.046506274,-0.113830329
0,0.816293091,-0.602833903,-0.031211068,0.551879145,0.970019872,0.651439705,-0.498773977,-0.907803092,-0.697507157,0.879867574,0.070477953,-0.791669668,0.504173381,0.065731151,-0.151116563
0,-0.879791082,0.67654498,-0.945274372,0.986742944,0.405052962,0.078256945,0.876760651,-0.999979916,-0.553354888,-0.783162021,0.629446131,-0.675008809,0.103300075,1.463504606,1.726577634
0,-0.930951725,-0.531760894,0.804280723,-0.96573216,-0.884663458,0.653338627,-0.035577707,0.398032241,0.915577689,-0.759987347,-0.97242506,-0.529968565,-0.476096822,-1.04473937,-1.292903489
0,-0.705486261,-0.92518811,0.921674372,-0.375269102,0.928624278,-0.918083358,0.400586452,-0.931982588,-0.358232373,-0.910670716,0.156084964,-0.63892059,-0.675627978,-0.104955223,0.310901247
1,0.937157214,0.860468709,0.628625003,0.317772204,-0.379662021,-0.678586028,-0.993717719,-0.970317897,-0.575922371,0.439896027,0.346617104,0.861758245,0.031113781,-0.027411867,0.130339794
1,-0.034790828,-0.743035679,-0.642995825,0.787776393,-0.828703004,-0.530518511,0.470287422,-0.898340739,0.926714704,-0.277152588,-0.812093947,-1.559365809,0.069592012,-0.54922451,-0.99006749
0,-0.449259119,-0.996261696,0.370401797,0.663448927,0.204989398,0.782336045,0.033457956,0.877870018,-0.139072223,-0.307451022,0.64432458,0.491084979,-0.630718162,-1.486273288,-0.848751917
1,-0.436958857,0.994272859,-0.338327542,-0.698602426,-0.130613154,-0.834703429,0.083068417,-0.932670228,0.292954931,0.489457526,-0.472474653,-0.561452884,-0.257886502,-1.045985245,-1.15327932
1,-0.947318797,0.469793542,-0.727790627,0.90910594,0.975368182,-0.853333561,-0.361867406,0.044217929,-0.571098561,0.999885075,-0.224878128,-0.30961102,-0.010155346,0.436663857,0.329302466
0,0.948852438,0.886151679,0.694524068,0.43185003,-0.194637223,-0.494363847,-0.91661666,-0.995948443,-0.851276644,-0.054740381,0.297557191,-0.154156944,-0.100943921,-0.459114013,-0.259863457
1,0.999151465,0.998091135,0.994700596,0.989621981,0.974437849,0.964358101,0.93930874,0.924381638,0.88984921,0.82681383,-0.121408976,-0.625631644,-0.045636939,0.78140464,0.743518622
1,0.136055749,-0.548592269,-0.902954504,0.302887966,-0.034756424,-0.994831425,0.930627085,0.489182977,-0.706195917,-0.368363719,1.177785333,0.675209387,0.192632023,1.028339839,1.520916495
1,-0.998795882,0.073551595,-0.122389164,0.170931992,0.266666802,-0.313628232,-0.405173944,0.449537762,0.534913386,-0.65307765,0.97188186,1.496286243,0.776026128,-0.897704475,-0.799776609
1,0.981744252,0.959081123,0.88771916,0.783945243,0.49536238,0.321090025,-0.055834129,-0.244723864,-0.589127224,-0.933514556,-0.747962767,-0.889593835,0.008178555,-0.340729256,-0.718799917
1,0.48538548,-0.025189476,-0.88624944,-0.835155745,0.908453316,0.806395604,-0.928351503,-0.7755888,0.945893497,-0.961034777,-0.346435553,0.265738133,-0.339200978,0.046028132,0.042410845
0,-0.549327533,-0.996223035,0.619809546,0.315266138,0.746230529,0.146328334,0.850146201,-0.027022536,0.928422605,0.978699029,-0.291145341,-0.331432914,0.356586579,-0.650620975,-0.974486935
0,0.155901224,0.523188859,0.923362198,-0.235282266,-0.075498649,0.973183121,-0.855028848,-0.645539615,0.849379847,0.086260526,-0.102370195,-0.395693197,-0.048383871,-0.593723093,-0.620716254
0,0.936703089,-0.859474082,-0.626095508,-0.313457112,0.386263331,0.684765092,0.994893089,0.967259038,0.563643471,-0.456736002,0.278288914,-0.817977401,-2.263370929,-1.688795313,-0.417965392
0,0.176210096,0.496616051,0.941897598,-0.164672318,-0.187723715,0.933773821,-0.751641492,-0.781698104,0.949504845,-0.210672165,-0.161580165,0.173220049,0.020712582,0.259230378,0.168084005
0,0.701486627,-0.371685393,0.400892811,0.934127284,0.342105272,-0.429698237,-0.896055939,-0.312182109,0.954845981,-0.485988013,-0.143326163,-0.019276906,0.387253964,0.416728097,0.151438034
0,-0.849959481,-0.739503119,0.983197109,-0.931852291,-0.089588674,-0.448582784,-0.999991353,0.847761209,-0.097869156,0.981644855,-0.130592978,-0.864458209,1.045312623,0.755142416,0.167189616
1,0.949222267,-0.886965963,-0.696631731,-0.435550739,0.188302663,0.487719348,0.912583718,0.994884104,0.858279812,0.071721165,0.213833868,0.362973666,-1.09446039,-0.501475978,0.152671152
1,-0.945631873,-0.476699722,0.736688998,-0.916573473,-0.968625334,0.835132796,0.320109817,0.005418954,0.619376079,-0.995867392,0.40159302,1.069076,-0.276427913,-0.528125379,-0.189114913
0,0.76042824,0.488666129,-0.195006222,-0.785242606,-0.734450547,-0.117758791,0.96237606,0.908279541,-0.271060803,-0.679165863,-0.468298767,-0.486157162,-0.101214797,-0.76904566,-0.952587646
0,-0.88303801,-0.668915851,0.939527804,-0.990361675,-0.439323138,-0.033648142,-0.847179297,0.997434727,0.617405594,0.717396729,-0.75687872,0.216733739,0.192719073,1.09141394,0.616615043
0,-0.344393901,-0.96690004,0.093448081,0.902534142,-0.409980203,0.99749195,-0.806642568,0.832685645,-0.993241292,-0.921182847,-0.87070846,-1.110090003,-0.355333535,-0.487722764,-0.745410227
0,0.967956112,0.928384383,0.805313994,0.630632823,0.173808005,-0.079058756,-0.553711222,-0.745077507,-0.97535497,-0.858203121,0.594621715,-0.089116345,-0.154297496,-0.161510249,0.212949357
0,-0.782845421,-0.845422538,0.994159645,-0.711124115,0.524429778,-0.94033577,-0.543696978,-0.096583946,-0.991442143,-0.307909263,0.762260568,-0.370626392,-1.060714982,-2.061421198,-1.149933423
1,0.355602245,0.237761525,0.992383845,0.468026321,-0.937080919,-0.006934733,0.66988322,-0.455724951,-0.251210073,-0.224267241,0.053009692,-0.325141824,0.518561704,0.555178101,0.322402094
0,0.92604197,-0.836180922,-0.567340931,-0.214582104,0.529282397,0.810358563,0.989070043,0.860271058,0.258802818,-0.782857474,-0.082375664,0.044060866,0.836982518,0.441409181,-0.01826991
1,-0.938851029,-0.503182359,0.769970937,-0.942593654,-0.934994065,0.755701172,0.153083306,0.196542743,0.783865624,-0.92693901,0.664778342,0.496031312,0.404317445,0.300762737,0.430993186
1,0.206770189,0.455549322,0.965166704,-0.056413918,-0.352369149,0.842777266,-0.552930298,-0.929550583,0.999241895,-0.616082057,-0.380338957,-1.704052245,-0.445212286,-0.154482613,-0.122045949
1,-0.697651918,-0.931320626,0.91066418,-0.339332598,0.949348418,-0.887437385,0.484339173,-0.964696675,-0.23764473,-0.833542047,-0.371437466,-0.599425517,-0.137393181,-0.139558985,-0.256581127
0,0.976414106,0.947193224,0.855619611,0.723684891,0.365236847,0.155632156,-0.275367828,-0.476432083,-0.802713719,-0.999903466,-0.125333681,0.695729745,0.853521851,0.419280553,-0.070147213
0,0.710023634,-0.388404474,0.373115778,0.918246515,0.403586987,-0.357725079,-0.936752393,-0.418659168,0.904651295,-0.32665453,-0.638404443,-0.245871292,0.188513676,0.465905834,0.052446775
0,0.625885293,-0.22700475,0.617475453,0.999942359,-0.206040688,-0.892138653,-0.247864137,0.600443201,0.650678059,-0.91937121,0.907574526,-0.066727799,-0.05070258,-0.432675943,0.04646261
1,-0.96032338,0.411368817,-0.649245651,0.83560274,0.999867264,-0.964739778,-0.673681512,0.440847148,-0.108517379,0.817261159,-1.883397649,-1.635946042,-0.950401971,-0.169117892,-0.635615731
1,-0.88022202,0.675542135,-0.944531854,0.987253338,0.409610422,0.072376176,0.873025631,-0.999888141,-0.562015638,-0.774913833,0.203693225,-0.097576228,-0.183325449,0.511620684,0.705130021
0,-0.63155658,0.97135208,-0.79771703,0.036254799,-0.986018783,0.493530186,-0.951578356,0.839316834,-0.702175859,-0.294151454,-0.594655109,-1.027157525,0.4656178,-0.147641593,-0.677778047
0,0.63006293,0.234839267,-0.606863897,-0.999564158,0.177063946,0.875835604,0.291795944,-0.558899533,-0.696286254,0.947177261,-0.950106199,-0.19153871,0.661575566,-0.257233581,-1.063074463
1,0.556144228,0.099047846,-0.771914185,-0.957639083,0.631453028,0.995614625,-0.466212453,-0.994520355,0.282676814,-0.088048398,-1.047986716,-0.506473805,-0.137898912,-0.599387616,-1.054431518
1,-0.999531047,0.045923494,-0.076491297,0.106987359,0.167649942,-0.197759567,-0.257394314,0.286863502,0.344967341,-0.429630269,-0.613314717,0.055142193,0.113061397,-1.298042058,-1.661230116
0,-0.250996891,0.919168107,0.150548647,-0.994742592,0.819644175,-0.760262227,0.98013413,-0.054023973,0.532431292,-0.245655792,0.56542096,-0.129248038,0.738563973,0.277339006,0.1907675
0,0.796284846,0.561580527,-0.053347636,-0.646540356,-0.908306041,-0.470227732,0.724140046,0.993807884,0.373521921,-0.999989438,0.495483072,0.334258945,0.476173584,-0.514866026,-0.505211282
0,0.856323624,0.686572589,0.212445107,-0.322729061,-0.987730633,-0.926468004,-0.09937729,0.428784003,0.999106582,-0.014992757,0.445830483,0.331134538,-1.15537562,-1.419056172,-0.618453121
1,0.116571549,-0.572984155,-0.880772535,0.367638118,-0.142308853,-0.999663151,0.978504083,0.318887183,-0.529685318,-0.614739177,1.044023693,-0.625752893,0.522989076,0.172873446,0.433390755
0,0.826735892,-0.624524849,-0.076931361,0.497321014,0.989543025,0.736943846,-0.358343733,-0.821484081,-0.831916628,0.724282939,0.398975829,0.186024417,0.158854461,-0.619189273,-0.499128589
0,-0.114945428,-0.818156905,-0.477140452,0.927847132,-0.988500818,-0.036589579,-0.192591473,-0.952637409,0.858015688,0.773916736,0.320292769,0.814786403,-0.116215695,-0.452150591,-0.233896359
1,-0.777307683,0.852438663,-0.991528526,0.689006819,-0.565240684,0.958343915,0.479077535,0.179834194,0.999575587,0.427144387,0.516884033,0.455512455,0.158910039,-0.375032922,-0.196045926
1,0.711465183,-0.391235184,0.368357732,0.915382586,0.413873352,-0.345254987,-0.942706388,-0.436258388,0.894358126,-0.298430268,-0.692880764,0.463525737,-0.076651201,0.176278096,-0.131836685
1,-0.481252136,-0.99947923,0.452715358,0.563738765,0.394257452,0.615841845,0.334157435,0.6653799,0.272665628,0.210038149,-0.322124845,-1.425650974,0.74565223,0.644310607,0.11042207
0,0.52112357,0.036843812,-0.833701577,-0.905766896,0.790774332,0.934513664,-0.743553288,-0.958186148,0.69229485,-0.637277343,-0.273572819,-0.249162661,0.307247056,0.564977014,0.274567076
1,-0.708282071,0.92292177,-0.925463018,0.388055956,-0.920339659,0.927963292,-0.36958223,0.917716799,0.400286321,0.932840472,0.58069434,-0.546774161,0.097360637,0.522663003,0.764329854
1,0.862025747,-0.698630107,-0.239584197,0.285574614,0.976309599,0.951278486,0.193049483,-0.330916248,-0.985511089,-0.146076189,-0.029891492,0.167422682,-0.093482175,-0.75493068,-0.723135339
1,-0.463335294,-0.998030899,0.406837817,0.621026259,0.289265043,0.714271179,0.167140017,0.796275398,0.042384659,-0.083037719,-0.50102845,0.19034083,1.31257716,0.724623045,-0.18217976
1,0.743099878,-0.453900724,0.258981244,0.838798586,0.629033244,-0.052771956,-0.998659253,-0.776744226,0.545286705,0.357458509,-0.502026577,-2.09743971,0.367115173,-0.26866973,-0.703240604
0,0.897387796,-0.774118728,-0.41536021,0.028640361,0.809094893,0.985380534,0.736602617,0.362594359,-0.516634764,-0.941726881,0.333140223,0.994102886,0.605384066,1.758302598,1.622180677
1,-0.7209193,0.912151252,-0.941623884,0.445518409,-0.877000498,0.965234924,-0.223102612,0.836390431,0.580702463,0.994321724,-0.453945373,-1.345082274,-0.360339164,-0.264834999,-0.311638104
1,0.258714962,-0.382832754,-0.991409664,-0.130152273,0.608291146,-0.609316942,0.131434205,0.991577956,-0.794107086,0.991239714,-0.702286093,0.491990978,0.654281722,-0.302461953,-0.980745861
0,0.302581792,0.318643237,0.999857241,0.286433954,-0.786612454,0.350488631,0.253897566,-0.845065849,0.381933769,-0.862648795,-0.256630869,0.721555025,-0.528864656,-1.563998252,-1.427881359
0,-0.999394981,0.052157369,-0.086858821,0.12145517,0.190165286,-0.224195912,-0.291402456,0.324497052,0.389468711,-0.483296937,-0.75466576,-0.122547156,-0.219339995,-0.107018142,-0.374681024
